Id_IDRD,Tipo,Localidad,Nombre,Id,Equipamento,Dotacion,Aprovechamientoeconomico,Area,Material,Cerramiento,Camerino,Capacidad,Carril,Bano
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12029,JUEGOS INFANTILES,JUEGO INFANTIL,No,256,Asfalto sin sintetico,Ninguna,,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12030,JUEGOS INFANTILES,BALANCIN,No,1,Asfalto sin sintetico,Ninguna,,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12031,CANCHAS DEPORTIVAS,Muro de Tennis,No,300,Asfalto sin sintetico,Ninguna,No,0,0,0
16-204,Parque de escala zonal,Puente Aranda,EL JAZMIN,11968,CANCHAS DEPORTIVAS,Cancha multiple,Si,448,Asfalto sin sintetico,Ninguna,No,0,0,0
16-204,Parque de escala zonal,Puente Aranda,EL JAZMIN,11981,CANCHAS DEPORTIVAS,Baloncesto,Si,594,Asfalto sin sintetico,Ninguna,No,0,0,0
16-204,Parque de escala zonal,Puente Aranda,EL JAZMIN,11982,CANCHAS DEPORTIVAS,Voleibol,Si,512,Asfalto sin sintetico,Ninguna,No,0,0,0
16-204,Parque de escala zonal,Puente Aranda,EL JAZMIN,15075,CANCHAS DEPORTIVAS,Voleibol,Si,512,Asfalto con sintetico,Ninguna,Si,0,0,0
16-204,Parque de escala zonal,Puente Aranda,EL JAZMIN,15076,CANCHAS DEPORTIVAS,Voleibol,Si,512, Adoquin arcilla,Ninguna,Si,0,0,0
16-204,Parque de escala zonal,Puente Aranda,EL JAZMIN,15168,CANCHAS DEPORTIVAS,Baloncesto,Si,594,Asfalto sin sintetico,Ninguna,No,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14263,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,0,Baldosa,Ninguna,No,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14264,ESCENARIO DEPORTIVO,MEDIA TORTA,,0, Adoquin arcilla,Ninguna,No,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14267,JUEGOS INFANTILES,BALANCIN,No,0,Grama Natural,Ninguna,,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14287,JUEGOS INFANTILES,COLUMPIO,Si,0,Grama Natural,Ninguna,,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14289,JUEGOS INFANTILES,COLUMPIO,Si,0,Grama Natural,Ninguna,,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14293,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,Si,0,Grama Natural,Ninguna,,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14305,JUEGOS INFANTILES,PASAMANOS,Si,0,Grama Natural,Ninguna,,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14343,JUEGOS INFANTILES,LLANTAS,No,0,Grama Natural,Ninguna,,0,0,0
17-008,Parque de escala zonal,Candelaria,LA CONCORDIA,14362,CANCHAS DEPORTIVAS,Muro de Tennis,No,114,Asfalto sin sintetico,Ninguna,No,0,0,0
18-031,Parque de escala zonal,Rafael Uribe,DIANA TURBAY,10256,JUEGOS INFANTILES,COLUMPIO,No,5,Grama Natural,Ninguna,,0,0,0
18-031,Parque de escala zonal,Rafael Uribe,DIANA TURBAY,10257,JUEGOS INFANTILES,JUEGO INFANTIL,No,10,Grama Natural,Ninguna,,0,0,0
18-162,Parque de escala zonal,Rafael Uribe,LOS MOLINOS II,13663,CANCHAS DEPORTIVAS,Baloncesto,Si,420,Asfalto sin sintetico,Ninguna,No,0,0,0
18-205,Parque de escala zonal,Rafael Uribe,QUIROGA,13617,CANCHAS DEPORTIVAS,Tejo,No,40,Grama Natural,Ninguna,No,0,0,0
18-205,Parque de escala zonal,Rafael Uribe,QUIROGA,13625,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1188,Asfalto con sintetico,Ninguna,Si,200,0,7
18-205,Parque de escala zonal,Rafael Uribe,QUIROGA,13640,CANCHAS DEPORTIVAS,Cancha multiple,Si,756,Asfalto con sintetico,Ninguna,Si,0,0,0
18-205,Parque de escala zonal,Rafael Uribe,QUIROGA,13699,JUEGOS INFANTILES,COLUMPIO,Si,12,Asfalto sin sintetico,Ninguna,,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13555,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,320,Madera,Ninguna,Si,0,0,3
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13775,CANCHAS DEPORTIVAS,Baloncesto,No,555,Asfalto sin sintetico,Ninguna,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13776,CANCHAS DEPORTIVAS,Baloncesto,No,555,Asfalto sin sintetico,Ninguna,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13777,CANCHAS DEPORTIVAS,Baloncesto,No,555,Asfalto sin sintetico,Ninguna,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13778,CANCHAS DEPORTIVAS,Baloncesto,No,555,Asfalto sin sintetico,Ninguna,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13785,JUEGOS INFANTILES,COLUMPIO,No,1,Asfalto sin sintetico,Ninguna,,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13786,JUEGOS INFANTILES,COLUMPIO,No,1,Asfalto sin sintetico,Ninguna,,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13787,JUEGOS INFANTILES,BALANCIN,No,4,Asfalto sin sintetico,Ninguna,,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13788,JUEGOS INFANTILES,BALANCIN,No,4, Adoquin arcilla,Ninguna,,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13789,CANCHAS DEPORTIVAS,Microfutbol,No,540,Asfalto sin sintetico,Ninguna,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13790,CANCHAS DEPORTIVAS,Baloncesto,No,608,Asfalto sin sintetico,Ninguna,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13793,JUEGOS INFANTILES,RODADERO,No,3,Grama Natural,Ninguna,,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13794,JUEGOS INFANTILES,RODADERO,No,3,Grama Natural,Ninguna,,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13795,JUEGOS INFANTILES,BALANCIN,No,2,Grama Natural,Ninguna,,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13798,CANCHAS DEPORTIVAS,Microfutbol,No,1856,Asfalto sin sintetico,Ninguna,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13800,CANCHAS DEPORTIVAS,Otra (Cancha Deportiva),No,363,Asfalto sin sintetico,Ninguna,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13806,CANCHAS DEPORTIVAS,Baloncesto,No,405,Asfalto sin sintetico,Ninguna,No,0,0,0
19-188,Parque de escala zonal,Cuidad Bolivar,ARBORIZADORA ALTA,12423,CANCHAS DEPORTIVAS,Mini Tejo ,Si,180,Madera,Ninguna,No,0,0,0
19-188,Parque de escala zonal,Cuidad Bolivar,ARBORIZADORA ALTA,12424,CANCHAS DEPORTIVAS,Patinòdromo recreativos,Si,144,Granito,Ninguna,No,0,0,0
19-188,Parque de escala zonal,Cuidad Bolivar,ARBORIZADORA ALTA,12453,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,76,Asfalto sin sintetico,Ninguna,No,25,0,0
19-188,Parque de escala zonal,Cuidad Bolivar,ARBORIZADORA ALTA,12463,JUEGOS INFANTILES,COLUMPIO,Si,18,Asfalto sin sintetico,Ninguna,,0,0,0
19-188,Parque de escala zonal,Cuidad Bolivar,ARBORIZADORA ALTA,12464,JUEGOS INFANTILES,JUEGO INFANTIL,Si,48,Asfalto sin sintetico,Ninguna,,0,0,0
19-188,Parque de escala zonal,Cuidad Bolivar,ARBORIZADORA ALTA,12465,JUEGOS INFANTILES,JUEGO INFANTIL,Si,160,Asfalto sin sintetico,Ninguna,,0,0,0
19-189,Parque de escala zonal,Cuidad Bolivar,CANDELARIA LA NUEVA,12077,CANCHAS DEPORTIVAS,Baloncesto,Si,390,Asfalto sin sintetico,Ninguna,No,0,0,0
19-189,Parque de escala zonal,Cuidad Bolivar,CANDELARIA LA NUEVA,12080,CANCHAS DEPORTIVAS,Voleibol,Si,273,Asfalto con sintetico,Ninguna,No,0,0,0
19-189,Parque de escala zonal,Cuidad Bolivar,CANDELARIA LA NUEVA,12085,JUEGOS INFANTILES,COLUMPIO,Si,18,Asfalto sin sintetico,Ninguna,,0,0,0
19-189,Parque de escala zonal,Cuidad Bolivar,CANDELARIA LA NUEVA,12086,JUEGOS INFANTILES,JUEGO INFANTIL,Si,150,Asfalto sin sintetico,Ninguna,,0,0,0
19-189,Parque de escala zonal,Cuidad Bolivar,CANDELARIA LA NUEVA,12087,ESCENARIO DEPORTIVO,PISCINA,,325,Baldosa,Ninguna,No,20,0,0
19-189,Parque de escala zonal,Cuidad Bolivar,CANDELARIA LA NUEVA,12094,CANCHAS DEPORTIVAS,Tennis de Mesa,Si,3,Concreto,Ninguna,No,0,0,0
19-230,Parque de escala zonal,Cuidad Bolivar,MEISSEN,12272,CANCHAS DEPORTIVAS,Baloncesto,Si,480,Asfalto sin sintetico,Ninguna,Si,0,0,0
19-230,Parque de escala zonal,Cuidad Bolivar,MEISSEN,12323,ESCENARIO DEPORTIVO,PISCINA,,467,Granito,Ninguna,Si,150,10,3
19-230,Parque de escala zonal,Cuidad Bolivar,MEISSEN,12324,ESCENARIO DEPORTIVO,PISCINA,,207,Granito,Ninguna,Si,15,0,0
19-230,Parque de escala zonal,Cuidad Bolivar,MEISSEN,12407,JUEGOS INFANTILES,COLUMPIO,Si,15,Asfalto sin sintetico,Ninguna,,0,0,0
19-230,Parque de escala zonal,Cuidad Bolivar,MEISSEN,12409,JUEGOS INFANTILES,BALANZA,Si,12,Asfalto sin sintetico,Ninguna,,0,0,0
19-230,Parque de escala zonal,Cuidad Bolivar,MEISSEN,12410,JUEGOS INFANTILES,JUEGO INFANTIL,Si,196,Cemento,Ninguna,,0,0,0
19-230,Parque de escala zonal,Cuidad Bolivar,MEISSEN,12412,JUEGOS INFANTILES,JUEGO INFANTIL,Si,100,Grama Natural,Ninguna,,0,0,0
19-230,Parque de escala zonal,Cuidad Bolivar,MEISSEN,12413,JUEGOS INFANTILES,JUEGO INFANTIL,Si,100,Grama Natural,Ninguna,,0,0,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11935,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto con sintetico,Ninguna,No,0,0,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11936,CANCHAS DEPORTIVAS,Voleibol,Si,220,Asfalto sin sintetico,Ninguna,Si,0,0,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11937,CANCHAS DEPORTIVAS,Baloncesto,Si,384,Asfalto con sintetico,Ninguna,No,0,0,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11938,CANCHAS DEPORTIVAS,Mini Voleibol,Si,112,Asfalto sin sintetico,Ninguna,No,0,0,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11939,ESCENARIO DEPORTIVO,PATINODROMO,,500,Granito,Ninguna,No,70,1,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11940,ESCENARIO DEPORTIVO,PATINODROMO,,225,Granito,Ninguna,No,25,1,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11970,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,81,Asfalto sin sintetico,Ninguna,No,12,0,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11971,ESCENARIO DEPORTIVO,PISTA DE TROTE,,508,Asfalto sin sintetico,Ninguna,No,0,2,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11978,JUEGOS INFANTILES,COLUMPIO,Si,18,Asfalto sin sintetico,Ninguna,,0,0,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11979,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,Si,81,Asfalto sin sintetico,Ninguna,,0,0,0
19-346,Parque de escala zonal,Cuidad Bolivar,ILLIMANI (PARAISO),12163,JUEGOS INFANTILES,COLUMPIO,Si,15,Asfalto sin sintetico,Ninguna,,0,0,0
19-346,Parque de escala zonal,Cuidad Bolivar,ILLIMANI (PARAISO),12165,JUEGOS INFANTILES,JUEGO INFANTIL,Si,330,Asfalto sin sintetico,Ninguna,,0,0,0
19-346,Parque de escala zonal,Cuidad Bolivar,ILLIMANI (PARAISO),12167,JUEGOS INFANTILES,BALANCIN,Si,15,Asfalto sin sintetico,Ninguna,,0,0,0
19-349,Parque de escala zonal,Cuidad Bolivar,LA JOYA,12495,JUEGOS INFANTILES,JUEGO INFANTIL,Si,441,Grama Natural,Ninguna,,0,0,0
19-349,Parque de escala zonal,Cuidad Bolivar,LA JOYA,14399,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,50,Asfalto sin sintetico,Ninguna,No,10,0,0
12-002,Parque de escala zonal,Barrios Unidos,CANAL DEL RIO NEGRO,15169,CANCHAS DEPORTIVAS,Cancha multiple,Si,425,Asfalto sin sintetico,Ninguna,No,0,0,0
12-002,Parque de escala zonal,Barrios Unidos,CANAL DEL RIO NEGRO,15172,CANCHAS DEPORTIVAS,Voleibol,Si,188,Asfalto sin sintetico,Ninguna,No,0,0,0
12-015,Parque de escala zonal,Barrios Unidos,ALCAZARES,8806,CANCHAS DEPORTIVAS,Baloncesto,Si,520,Asfalto sin sintetico,Ninguna,,0,0,0
12-015,Parque de escala zonal,Barrios Unidos,ALCAZARES,8807,CANCHAS DEPORTIVAS,Baloncesto,Si,520,Asfalto sin sintetico,Ninguna,,0,0,0
12-015,Parque de escala zonal,Barrios Unidos,ALCAZARES,8808,CANCHAS DEPORTIVAS,Voleibol,Si,232,Asfalto sin sintetico,Ninguna,,0,0,0
12-023,Parque de escala zonal,Barrios Unidos,GIMNASIO DISTRITAL DEL NORTE,8821,CANCHAS DEPORTIVAS,Baloncesto,Si,449,Asfalto sin sintetico,Ninguna,,0,0,0
12-023,Parque de escala zonal,Barrios Unidos,GIMNASIO DISTRITAL DEL NORTE,8822,CANCHAS DEPORTIVAS,Baloncesto,Si,449,Asfalto sin sintetico,Ninguna,,0,0,0
13-038,Parque de escala zonal,Teusaquillo,NICOLAS DE FEDERMAN 3,14660,CANCHAS DEPORTIVAS,Baloncesto,No,420,Asfalto sin sintetico,Ninguna,No,0,0,0
13-038,Parque de escala zonal,Teusaquillo,NICOLAS DE FEDERMAN 3,14662,JUEGOS INFANTILES,JUEGO INFANTIL,No,70,Asfalto sin sintetico,Ninguna,,0,0,0
08-791,Parque de escala zonal,Kennedy,San Ignacio,15162,ESCENARIO DEPORTIVO,PISTA DE TROTE,,704, Adoquin arcilla,Ninguna,No,0,0,0
